id,sentiment
6020_9,0.71
7171_3,0.29
5880_10,0.78
4842_9,0.49
10657_10,0.85
11858_7,0.7
4656_4,0.52
9293_10,0.76
10702_10,0.78
6277_10,0.93
7223_10,0.57
11150_8,0.58
4768_9,0.7
5703_8,0.79
9249_9,0.66
12051_10,0.61
5740_4,0.22
4882_3,0.42
11575_10,0.57
385_1,0.48
1569_3,0.34
7449_1,0.35
1977_4,0.35
6134_7,0.44
2384_8,0.77
2437_10,0.79
643_7,0.64
7334_10,0.85
12228_9,0.7
8579_2,0.21
4093_4,0.29
233_8,0.85
11852_7,0.53
11027_4,0.66
5409_7,0.61
9332_10,0.69
6530_9,0.61
7815_1,0.1
8317_10,0.74
5382_9,0.82
3183_3,0.55
4997_8,0.63
11553_7,0.72
718_3,0.39
7128_9,0.57
11977_1,0.26
10820_3,0.41
3539_9,0.77
2386_1,0.25
9837_4,0.6
2941_1,0.28
6669_1,0.48
10927_1,0.45
57_10,0.77
12252_2,0.61
8926_3,0.33
3044_2,0.39
9758_10,0.5
4584_10,0.56
1467_1,0.27
7846_9,0.82
1982_8,0.72
5705_1,0.26
9754_7,0.69
9594_1,0.16
7405_10,0.91
8469_2,0.71
3713_10,0.89
3381_10,0.64
1913_10,0.49
9423_8,0.48
115_9,0.41
9784_10,0.32
1148_4,0.74
2911_10,0.82
11328_9,0.69
5087_1,0.56
3983_10,0.44
5216_1,0.33
7961_10,0.69
10134_7,0.71
9379_2,0.34
4715_1,0.26
6501_10,0.78
4146_4,0.32
12159_1,0.4
11661_10,0.56
7995_2,0.32
693_9,0.81
1411_10,0.85
7091_7,0.58
2576_1,0.34
8207_1,0.22
10877_10,0.74
5444_10,0.69
9409_1,0.12
10020_1,0.53
2349_8,0.57
4942_10,0.73
2839_1,0.14
9419_1,0.23
10661_1,0.32
5659_10,0.53
639_7,0.38
5946_7,0.47
7231_7,0.83
4220_4,0.56
3698_4,0.7
1060_2,0.44
2398_3,0.32
11073_3,0.25
8336_2,0.14
5975_3,0.51
4727_1,0.34
1596_8,0.82
5471_2,0.28
11204_10,0.58
8810_10,0.62
11125_3,0.31
9607_10,0.92
6517_3,0.26
10232_1,0.22
7708_10,0.94
1753_1,0.38
10946_7,0.34
668_4,0.35
3794_4,0.73
6867_1,0.63
9428_7,0.4
12366_9,0.72
12056_9,0.7
901_1,0.06
7714_8,0.79
6389_8,0.56
4148_7,0.54
5062_1,0.38
6835_1,0.45
2901_3,0.43
4724_10,0.77
764_2,0.59
6729_1,0.28
8284_4,0.37
11928_1,0.35
386_1,0.09
35_9,0.88
4458_4,0.49
9627_2,0.44
8112_9,0.74
6026_8,0.67
12188_3,0.44
3477_3,0.31
12242_8,0.58
11594_4,0.51
11360_10,0.98
10299_1,0.1
3829_10,0.66
8324_2,0.4
1285_9,0.7
11370_10,0.84
8051_4,0.57
4420_10,0.77
3843_7,0.55
10520_2,0.42
12146_8,0.65
1502_10,0.49
6227_4,0.13
3191_10,0.76
4569_2,0.33
7647_8,0.31
6372_9,0.67
2105_2,0.42
4180_1,0.28
11212_10,0.6
1811_9,0.93
2868_3,0.35
3773_3,0.31
8386_1,0.34
1072_8,0.7
10588_1,0.55
8858_1,0.16
10831_1,0.33
11926_8,0.36
11521_10,0.8
4037_10,0.74
5119_7,0.72
11438_9,0.82
8275_2,0.27
4879_8,0.62
4520_10,0.87
2510_7,0.59
510_2,0.43
1283_1,0.18
3733_8,0.68
7708_1,0.24
12219_1,0.34
11654_4,0.43
3229_7,0.71
3579_8,0.77
1534_4,0.05
7498_10,0.88
11392_10,0.63
2949_1,0.7
407_7,0.59
12388_3,0.33
7779_3,0.42
12409_10,0.59
199_8,0.73
9330_1,0.47
6196_2,0.53
1576_2,0.25
12123_4,0.33
871_1,0.41
867_9,0.94
12186_1,0.21
11357_1,0.11
9327_4,0.39
3092_8,0.55
6097_1,0.45
4170_4,0.43
3724_3,0.32
4219_1,0.6
12233_10,0.83
12050_9,0.79
124_10,0.65
9521_9,0.58
7991_10,0.68
12284_1,0.23
8452_10,0.58
986_3,0.32
8504_8,0.59
9427_7,0.63
2359_3,0.49
7026_10,0.78
8726_8,0.65
4971_1,0.25
2990_1,0.13
5285_2,0.31
9953_10,0.61
2170_8,0.44
10963_8,0.64
9176_8,0.53
9639_7,0.71
1781_1,0.11
1293_10,0.63
10225_10,0.62
3821_1,0.32
1206_10,0.8
5513_1,0.45
12475_2,0.37
11508_9,0.77
6358_4,0.43
9646_1,0.25
7957_9,0.61
5183_9,0.61
8322_10,0.57
4171_1,0.73
6498_2,0.33
11893_1,0.42
8209_10,0.55
4866_3,0.29
1077_3,0.27
10916_7,0.7
6027_4,0.21
9308_7,0.77
7130_1,0.24
3326_4,0.35
6680_3,0.4
1707_8,0.55
5106_1,0.21
1408_10,0.71
6773_8,0.55
940_3,0.27
10890_10,0.61
3678_10,0.58
6871_9,0.59
10196_8,0.8
12369_1,0.29
4070_10,0.68
11755_7,0.83
9095_3,0.44
10863_1,0.25
7109_7,0.69
1844_3,0.21
8228_2,0.41
9631_4,0.34
3920_4,0.37
19_1,0.15
3929_2,0.41
1506_2,0.33
6877_3,0.46
12154_7,0.61
6572_3,0.25
1557_2,0.27
11836_7,0.52
9380_9,0.5
11725_4,0.62
6317_9,0.76
5022_1,0.33
132_1,0.09
9303_8,0.63
4739_10,0.49
11228_10,0.64
7913_1,0.33
1304_3,0.14
2725_10,0.86
8484_2,0.3
1866_9,0.9
12446_9,0.76
11406_1,0.26
7056_4,0.66
8615_10,0.68
12284_10,0.52
3279_9,0.89
9243_1,0.72
11_8,0.46
427_10,0.78
5446_7,0.61
846_7,0.53
2545_4,0.63
8635_10,0.77
4410_8,0.67
875_10,0.88
392_2,0.33
8819_3,0.15
12202_1,0.55
1370_4,0.77
340_2,0.28
179_1,0.34
11332_8,0.7
10396_4,0.69
8321_1,0.39
6384_3,0.59
5951_9,0.55
8137_1,0.26
12009_10,0.67
2103_8,0.72
11153_2,0.13
4945_10,0.5
3193_3,0.38
921_9,0.79
10446_10,0.73
9961_9,0.9
11420_4,0.25
6954_2,0.21
8430_2,0.35
6749_3,0.43
5997_7,0.68
7611_7,0.39
6292_8,0.62
11314_1,0.11
5143_2,0.37
9517_2,0.3
8259_2,0.18
5114_8,0.69
3574_9,0.7
11464_3,0.34
11457_10,0.65
2496_3,0.43
6795_1,0.34
1904_2,0.25
11524_2,0.19
8223_1,0.44
5566_3,0.18
3550_7,0.56
6059_10,0.69
4580_10,0.26
177_1,0.49
8790_8,0.63
7784_1,0.19
11892_1,0.3
6235_10,0.47
6493_4,0.25
764_8,0.64
4052_7,0.62
1663_1,0.11
10437_1,0.55
1009_3,0.61
11664_4,0.19
8909_10,0.58
9200_3,0.87
7919_9,0.52
8603_1,0.38
6976_2,0.46
4261_1,0.17
6636_1,0.07
10707_9,0.85
1155_7,0.81
7050_4,0.74
1360_3,0.35
8176_7,0.87
3301_8,0.64
6684_3,0.38
2742_3,0.23
7159_4,0.47
8944_3,0.19
2077_4,0.41
7145_10,0.81
6216_7,0.76
8606_9,0.62
10608_10,0.58
8441_4,0.3
1782_8,0.55
10939_8,0.63
2702_7,0.84
9210_1,0.18
9075_8,0.77
3412_3,0.4
2859_8,0.75
6326_4,0.2
94_2,0.41
3691_10,0.75
2679_9,0.81
1568_4,0.47
3540_9,0.71
3710_10,0.64
5691_1,0.42
9699_10,0.85
9207_4,0.33
286_1,0.42
10891_1,0.05
6177_8,0.71
9817_2,0.2
8871_9,0.53
290_1,0.02
8388_9,0.58
9195_7,0.85
1164_9,0.79
2332_8,0.38
5406_7,0.72
2476_3,0.4
11381_3,0.46
6518_10,0.57
3474_1,0.44
603_8,0.73
5448_4,0.51
3624_8,0.48
11569_1,0.37
9353_8,0.79
3119_2,0.61
382_4,0.3
8569_8,0.54
2312_10,0.88
7531_1,0.15
7150_4,0.55
5496_8,0.8
1979_1,0.29
4158_2,0.3
4790_7,0.6
11971_1,0.29
197_10,0.73
3453_8,0.54
915_4,0.47
6991_2,0.25
7524_9,0.78
7474_4,0.53
284_2,0.19
12483_7,0.81
1141_10,0.65
7739_1,0.35
6488_3,0.26
3117_1,0.49
6224_8,0.49
9737_4,0.53
2399_10,0.78
1044_8,0.73
1153_8,0.53
11664_9,0.85
10015_4,0.65
7622_1,0.57
8743_10,0.9
356_3,0.44
838_7,0.58
4922_10,0.95
3623_10,0.78
9424_1,0.26
8473_4,0.63
9996_10,0.87
11242_2,0.5
11889_10,0.8
11131_10,0.69
386_10,0.65
6534_8,0.79
11420_7,0.26
3119_9,0.78
2708_2,0.39
2817_10,0.61
9425_7,0.62
11019_2,0.48
1747_1,0.37
4493_9,0.63
4728_1,0.39
6856_2,0.24
10273_1,0.53
4822_8,0.65
10475_10,0.57
2678_3,0.41
9979_8,0.64
8090_1,0.16
10022_4,0.22
5137_1,0.14
6787_10,0.54
4027_9,0.93
208_10,0.57
569_7,0.79
761_10,0.71
2603_9,0.58
11692_9,0.6
4374_2,0.4
5581_10,0.63
10601_1,0.42
637_3,0.4
10238_2,0.6
6717_1,0.1
9145_10,0.62
1047_4,0.53
6173_1,0.2
985_10,0.6
4964_1,0.26
7104_1,0.05
6293_3,0.72
9060_3,0.11
1894_4,0.6
4650_10,0.69
12475_8,0.54
7563_9,0.98
10996_9,0.69
8315_4,0.2
710_3,0.47
3856_7,0.73
10613_8,0.77
12141_9,0.59
4666_1,0.16
292_3,0.34
3316_7,0.74
10482_4,0.14
9703_1,0.52
6905_9,0.71
9138_10,0.71
10417_2,0.3
7977_1,0.37
9350_8,0.62
4514_10,0.87
3964_4,0.68
6014_4,0.59
10198_2,0.32
9059_1,0.17
11254_10,0.57
2032_7,0.37
6895_7,0.41
6921_2,0.33
9174_8,0.82
367_8,0.49
11410_7,0.28
9387_7,0.45
2227_10,0.59
334_2,0.31
334_9,0.61
10893_8,0.73
9414_10,0.71
9725_1,0.2
10779_9,0.57
8654_8,0.62
9032_7,0.9
9775_4,0.46
7687_1,0.4
12206_4,0.46
7720_8,0.75
6774_9,0.56
12469_1,0.32
7249_2,0.38
5146_3,0.59
8629_7,0.38
5292_3,0.86
8937_7,0.86
9221_4,0.76
3203_8,0.85
6964_2,0.57
6120_8,0.79
6962_9,0.75
4139_1,0.12
3957_4,0.33
9305_3,0.33
6863_1,0.16
2164_4,0.48
12378_7,0.26
10834_10,0.86
633_10,0.56
10071_8,0.74
8167_1,0.21
4232_9,0.61
6710_8,0.68
6055_1,0.29
8169_8,0.87
10291_9,0.61
8149_10,0.54
2499_10,0.82
4370_2,0.3
4031_1,0.13
11372_3,0.27
9619_1,0.17
8822_4,0.27
7096_10,0.57
7009_10,0.68
2442_10,0.85
442_10,0.92
4783_1,0.31
11837_9,0.61
5214_8,0.71
134_8,0.59
10948_1,0.2
3011_7,0.93
4339_4,0.51
9638_3,0.7
7186_7,0.76
7702_2,0.31
6586_8,0.6
2420_8,0.62
1911_8,0.37
4707_4,0.4
3954_10,0.7
12071_3,0.77
10010_9,0.69
8844_2,0.64
12312_1,0.12
4874_1,0.23
7270_7,0.57
3497_1,0.31
9928_3,0.66
11109_1,0.23
9016_8,0.43
1125_10,0.82
9695_8,0.55
5756_9,0.19
11452_2,0.39
8488_4,0.13
9825_2,0.27
7054_7,0.65
4359_10,0.6
11411_8,0.36
9618_8,0.56
12226_4,0.63
7752_10,0.52
9274_3,0.31
12069_10,0.67
4591_2,0.48
6065_8,0.61
2344_10,0.51
10299_10,0.86
8934_9,0.72
5041_8,0.68
3885_7,0.49
3994_8,0.73
11907_9,0.62
10181_10,0.62
2714_9,0.58
1571_8,0.65
6621_4,0.2
1062_2,0.55
379_10,0.65
62_8,0.58
1926_8,0.56
3428_7,0.26
2175_8,0.64
2006_10,0.89
8633_7,0.37
12158_2,0.16
11572_8,0.75
8859_10,0.68
10919_2,0.33
4131_3,0.29
6893_1,0.31
9217_1,0.21
1893_2,0.45
1719_2,0.13
5107_4,0.24
2284_3,0.29
1430_10,0.6
5207_10,0.52
2800_8,0.68
7550_1,0.33
9035_9,0.62
11548_10,0.87
6037_4,0.57
518_4,0.2
12237_2,0.18
10266_7,0.59
12032_1,0.14
2494_4,0.27
8062_3,0.39
4665_1,0.14
6082_8,0.62
7225_4,0.28
9080_1,0.35
9606_4,0.47
494_2,0.39
6274_10,0.63
4170_9,0.46
9218_10,0.6
10377_8,0.49
10597_10,0.77
958_4,0.45
9958_4,0.52
129_9,0.8
2804_9,0.79
8935_1,0.32
12229_3,0.34
5048_4,0.32
6509_4,0.22
1812_8,0.82
5695_1,0.49
2021_10,0.54
9892_2,0.35
9239_10,0.67
5398_2,0.32
4458_7,0.72
11730_8,0.72
9853_1,0.22
2258_10,0.82
9345_10,0.81
64_3,0.15
10423_9,0.81
2220_9,0.5
192_10,0.9
12143_9,0.66
2113_7,0.76
5294_10,0.91
7025_9,0.77
6300_3,0.43
8043_2,0.17
6628_1,0.39
12138_3,0.51
1333_7,0.5
10515_3,0.17
11949_9,0.5
2854_1,0.39
142_8,0.68
3706_1,0.05
6149_10,0.51
8429_3,0.55
6151_10,0.97
4861_8,0.58
8764_9,0.48
540_1,0.62
10693_1,0.47
2346_4,0.27
1532_4,0.4
1099_2,0.26
3818_10,0.57
2617_10,0.72
1709_1,0.24
4649_10,0.83
4085_10,0.65
4478_9,0.78
1032_10,0.63
3642_7,0.41
5656_8,0.63
11916_3,0.42
6672_10,0.64
4225_7,0.44
996_3,0.32
7421_10,0.76
9431_7,0.48
11121_9,0.79
5054_8,0.68
9187_8,0.68
9096_7,0.51
10318_8,0.67
5348_2,0.67
6666_8,0.76
6648_9,0.51
1405_10,0.66
8981_4,0.8
10248_9,0.53
4101_8,0.83
3076_4,0.33
1598_1,0.15
8430_10,0.57
9999_1,0.32
805_1,0.25
7821_7,0.81
10849_10,0.64
8400_7,0.6
4807_4,0.38
8353_4,0.47
10445_10,0.56
7058_2,0.18
9715_2,0.28
10934_3,0.32
8215_10,0.69
7268_10,0.51
5521_8,0.44
8565_1,0.24
8197_3,0.11
12004_9,0.7
10257_3,0.36
6260_2,0.31
10481_9,0.82
7598_2,0.17
8106_10,0.4
8049_3,0.43
7124_2,0.51
3858_1,0.21
1445_9,0.61
6346_1,0.37
678_7,0.37
10247_1,0.19
1287_8,0.67
11873_1,0.33
7198_1,0.35
3237_7,0.49
2029_8,0.54
26_10,0.58
9153_1,0.33
12004_2,0.57
4105_10,0.82
1168_10,0.8
5312_4,0.39
2907_1,0.35
7247_9,0.62
107_10,0.75
412_2,0.53
2078_4,0.47
7997_9,0.55
12397_10,0.56
10052_7,0.69
6559_7,0.43
12143_4,0.4
3496_7,0.58
3569_10,0.76
9270_10,0.34
2811_3,0.64
9673_7,0.27
325_1,0.16
11741_3,0.45
10562_7,0.45
5687_9,0.48
4601_4,0.64
5698_8,0.47
11257_4,0.46
4391_1,0.27
4703_10,0.91
12191_3,0.21
113_8,0.71
9831_1,0.46
7388_7,0.91
1661_10,0.56
3703_2,0.2
6077_2,0.54
935_4,0.49
7617_7,0.89
7387_3,0.4
7889_7,0.48
803_3,0.22
9557_9,0.98
4299_10,0.72
6785_3,0.63
5185_7,0.82
9590_1,0.5
10811_9,0.9
34_1,0.31
12221_2,0.32
6436_10,0.8
8299_2,0.44
7242_9,0.66
3247_10,0.55
8466_3,0.3
5784_9,0.46
794_7,0.7
4986_3,0.37
7786_7,0.64
9324_10,0.6
2095_9,0.65
10798_1,0.13
4193_1,0.39
12063_10,0.81
3976_7,0.58
8657_1,0.15
2850_4,0.1
4522_7,0.52
6028_1,0.38
6000_4,0.11
8712_1,0.42
3969_8,0.42
4245_4,0.54
3873_7,0.35
68_9,0.91
890_9,0.73
5922_1,0.1
2582_2,0.32
5704_4,0.3
9307_8,0.41
4114_8,0.7
5540_7,0.77
157_10,0.66
748_1,0.21
7045_1,0.1
9526_3,0.33
6519_2,0.37
11254_4,0.26
9498_1,0.21
7192_8,0.71
2388_1,0.2
12002_8,0.67
8394_1,0.22
10656_8,0.55
7261_9,0.71
10434_8,0.72
139_9,0.53
4538_1,0.09
4038_2,0.1
12228_4,0.3
3619_8,0.72
10411_3,0.29
7278_1,0.22
2304_3,0.34
5636_3,0.46
8833_9,0.8
504_1,0.28
12313_1,0.03
11161_1,0.34
72_4,0.13
4976_1,0.34
10018_8,0.34
12142_8,0.56
4821_8,0.76
9058_2,0.59
6347_1,0.19
3346_8,0.65
1481_10,0.82
10178_1,0.28
2851_8,0.54
12095_3,0.14
11978_3,0.34
7172_9,0.93
8450_1,0.11
7464_1,0.22
12327_1,0.2
5622_4,0.43
9170_3,0.27
10955_10,0.64
6161_2,0.58
11222_10,0.77
3844_7,0.81
11443_3,0.46
4004_7,0.58
11015_10,0.98
3860_1,0.4
11600_2,0.51
6849_8,0.5
1966_1,0.35
4828_8,0.48
675_8,0.72
9068_7,0.31
5924_8,0.69
10733_10,0.73
8369_7,0.69
5213_4,0.6
2558_4,0.11
47_10,0.87
2601_10,0.3
7360_9,0.47
1289_1,0.32
9875_4,0.37
2449_1,0.33
10020_8,0.91
6761_3,0.61
7544_10,0.79
4380_3,0.27
3946_10,0.47
6968_10,0.47
3006_2,0.3
11942_1,0.18
2715_9,0.8
6065_4,0.64
6866_1,0.6
6620_10,0.73
3177_1,0.27
4051_10,0.58
880_3,0.24
6504_1,0.48
12193_3,0.28
8570_3,0.36
8025_1,0.08
12316_1,0.1
10842_10,0.88
2066_10,0.78
4416_10,0.46
5327_1,0.36
3500_1,0.27
4072_7,0.57
5833_7,0.57
2989_8,0.59
1905_8,0.75
5421_1,0.16
1479_8,0.72
5092_1,0.18
4840_1,0.29
54_10,0.87
9203_9,0.58
3949_2,0.12
3615_1,0.08
8748_10,0.81
108_2,0.28
2280_4,0.57
6454_3,0.58
4071_1,0.3
2022_9,0.82
2600_1,0.23
2482_10,0.74
7347_9,0.8
7190_4,0.6
7174_7,0.7
5823_3,0.33
8051_10,0.5
7503_2,0.18
2341_1,0.3
516_9,0.6
8309_4,0.32
10789_4,0.45
11286_1,0.2
4770_1,0.24
7262_4,0.57
11636_9,0.36
2340_1,0.24
3407_3,0.28
2922_9,0.75
9708_2,0.36
2362_3,0.27
3729_8,0.64
2265_9,0.71
1439_1,0.25
8020_2,0.31
5581_2,0.34
6503_1,0.41
10101_9,0.73
7853_8,0.83
6229_1,0.18
1351_7,0.52
2764_10,0.44
4617_10,0.47
1265_2,0.33
11424_4,0.59
219_8,0.58
2241_10,0.66
8400_2,0.29
4399_1,0.06
9110_4,0.29
294_1,0.59
4646_4,0.28
8267_3,0.46
8829_4,0.41
3174_7,0.81
6557_4,0.18
8286_4,0.44
2611_8,0.57
3422_4,0.4
4632_4,0.43
6448_4,0.44
11485_3,0.56
8526_7,0.55
10172_9,0.61
5043_2,0.68
7865_1,0.35
6343_8,0.65
9225_9,0.89
2764_4,0.29
8446_10,0.3
3329_9,0.8
9142_8,0.45
9567_1,0.26
7933_8,0.83
5655_10,0.44
12076_10,0.9
6455_7,0.66
7202_10,0.57
7747_10,0.86
9072_10,0.54
11374_10,0.72
3032_9,0.59
3065_10,0.4
1216_10,0.55
732_8,0.66
7586_4,0.36
12012_10,0.6
5280_4,0.3
2687_4,0.56
7659_3,0.29
2813_4,0.44
6992_9,0.44
5468_10,0.35
10035_1,0.26
10283_10,0.49
5439_8,0.8
8930_2,0.46
8681_7,0.66
8521_1,0.13
4213_1,0.6
9751_1,0.07
935_10,0.83
5082_1,0.29
1802_1,0.15
11455_10,0.57
1794_9,0.67
3708_10,0.88
6174_8,0.67
2210_8,0.62
6259_7,0.52
12471_8,0.78
3260_10,0.71
4717_1,0.17
8673_2,0.23
6362_3,0.22
7986_1,0.32
10555_3,0.42
10468_2,0.47
5354_10,0.55
5760_2,0.53
1380_2,0.48
12054_9,0.98
3794_10,0.49
7842_1,0.4
2236_7,0.73
8449_1,0.09
9993_2,0.13
6947_1,0.15
11369_10,0.75
8186_4,0.52
7017_2,0.75
725_8,0.5
9298_8,0.55
1695_7,0.68
7762_1,0.3
3466_10,0.65
1794_4,0.24
3804_10,0.66
7642_3,0.46
9538_10,0.75
10107_2,0.2
4755_8,0.65
9679_1,0.08
11300_1,0.25
8747_3,0.36
4145_1,0.3
8066_7,0.67
6306_10,0.67
6021_10,0.88
4860_10,0.64
4608_2,0.22
2380_1,0.32
9709_8,0.54
8057_4,0.48
8624_1,0.08
6117_10,0.94
3641_9,0.65
8710_3,0.66
9158_10,0.78
1129_2,0.42
8320_4,0.39
10219_4,0.54
6625_1,0.27
1988_1,0.46
5032_1,0.22
1042_7,0.54
1895_4,0.34
10057_1,0.16
9898_10,0.81
3809_2,0.2
7994_2,0.25
2751_4,0.57
3102_1,0.19
12393_7,0.78
4521_7,0.63
11169_8,0.77
7227_4,0.71
4956_9,0.23
7592_9,0.63
656_7,0.66
11534_3,0.22
774_8,0.9
7756_1,0.21
2720_8,0.82
11227_10,0.67
10462_3,0.42
4041_10,0.46
7327_1,0.15
4056_8,0.93
11684_10,0.84
5544_8,0.79
3799_8,0.75
3593_10,0.57
4602_4,0.73
2123_2,0.22
9773_10,0.75
10956_4,0.31
5139_3,0.51
8804_10,0.85
1784_2,0.28
11022_1,0.28
9366_1,0.09
12113_7,0.41
2375_7,0.48
3911_10,0.75
10834_2,0.08
9319_1,0.22
3923_3,0.48
4630_10,0.62
2625_10,0.8
10159_7,0.7
2339_1,0.37
8577_3,0.28
4062_7,0.63
6677_2,0.26
7818_8,0.74
4939_2,0.34
6937_4,0.34
1286_1,0.16
878_2,0.58
2357_7,0.66
3397_3,0.57
11214_10,0.59
8045_1,0.51
2943_1,0.38
1518_10,0.63
2792_9,0.65
6437_7,0.69
8734_7,0.64
6165_2,0.52
11956_2,0.31
7021_1,0.69
3369_1,0.28
5829_2,0.29
11742_9,0.87
11370_1,0.27
1502_1,0.3
9933_1,0.16
4619_10,0.81
6842_1,0.7
2770_10,0.56
2343_4,0.31
3071_8,0.74
3046_8,0.62
8354_4,0.41
5632_10,0.82
3901_4,0.35
6950_10,0.83
2431_9,0.59
10614_9,0.85
41_4,0.31
5039_3,0.41
2827_1,0.31
2860_8,0.6
6868_9,0.85
4597_3,0.55
8795_10,0.85
11941_7,0.57
12442_1,0.07
9736_7,0.84
1102_9,0.74
4291_7,0.75
4523_1,0.29
5349_1,0.25
3363_7,0.63
11393_3,0.75
1647_1,0.29
6143_4,0.39
1863_1,0.24
10099_9,0.59
4163_8,0.42
9357_8,0.85
10941_10,0.56
6883_10,0.57
11090_4,0.61
3480_1,0.3
10795_1,0.47
5865_1,0.09
2484_8,0.5
3023_4,0.24
2818_2,0.18
719_7,0.65
5297_4,0.33
12194_10,0.74
2929_8,0.59
7911_2,0.21
10619_9,0.68
5192_9,0.48
2170_1,0.62
4659_10,0.29
8536_7,0.76
11119_1,0.33
7887_3,0.54
11742_1,0.29
5867_7,0.56
7538_7,0.43
1834_9,0.49
6499_8,0.4
2073_10,0.55
3881_10,0.43
802_7,0.23
1733_1,0.25
11527_1,0.38
4316_2,0.19
9812_1,0.44
8911_10,0.63
7687_10,0.9
4240_10,0.79
1778_1,0.13
11822_1,0.09
7820_1,0.03
235_4,0.22
8373_7,0.58
92_1,0.17
716_10,0.5
4028_7,0.52
5533_7,0.81
2605_9,0.81
6665_1,0.18
178_10,0.94
9886_2,0.28
11779_10,0.53
5124_4,0.46
1956_2,0.27
2933_1,0.39
8737_1,0.15
8755_9,0.84
5032_8,0.91
9246_10,0.82
9610_1,0.32
7011_2,0.54
1602_1,0.27
3367_1,0.04
2756_8,0.59
12042_9,0.91
2641_3,0.25
9202_10,0.81
1953_2,0.57
5303_1,0.26
975_7,0.61
2447_4,0.44
294_8,0.61
11643_7,0.54
8743_1,0.23
2661_4,0.59
8638_10,0.54
4793_10,0.47
7461_8,0.47
830_4,0.22
5770_7,0.48
1989_1,0.29
5514_3,0.2
5842_3,0.24
11813_1,0.31
7811_10,0.43
7707_4,0.39
1205_10,0.72
10326_10,0.65
4881_9,0.57
8244_10,0.7
7647_1,0.12
4376_10,0.58
6744_2,0.23
6769_7,0.82
494_10,0.88
6188_4,0.4
5859_1,0.06
6801_3,0.46
10990_8,0.82
6057_8,0.62
3017_1,0.61
7617_1,0.39
8340_7,0.68
746_7,0.38
9290_10,0.41
1525_10,0.71
11044_7,0.78
9367_10,0.67
5705_10,0.52
11375_10,0.61
11320_1,0.16
754_9,0.44
7040_10,0.89
10740_4,0.18
8839_10,0.69
11614_4,0.33
10867_9,0.92
12406_10,0.71
12081_10,0.73
8763_10,0.73
4103_1,0.25
5600_1,0.23
5345_2,0.08
10679_8,0.6
11709_1,0.31
6872_4,0.28
9096_3,0.58
3417_9,0.78
5154_3,0.58
6071_10,0.6
5685_9,0.86
7937_10,0.91
3628_1,0.21
7374_2,0.28
1862_8,0.68
6602_1,0.27
1401_10,0.59
12157_3,0.63
5636_8,0.72
2049_10,0.96
9402_8,0.61
12455_10,0.58
11062_2,0.05
9163_10,0.68
2879_7,0.42
2840_9,0.66
9893_8,0.71
11857_1,0.43
7776_10,0.94
10365_7,0.75
6186_7,0.78
7071_1,0.23
5132_1,0.21
8971_4,0.64
3415_1,0.23
3622_1,0.13
7446_10,0.47
4644_9,0.46
3923_10,0.51
3503_8,0.43
8685_7,0.65
1683_2,0.29
3417_4,0.52
10443_3,0.65
4620_3,0.4
5658_1,0.56
4185_1,0.39
3727_10,0.65
5334_1,0.19
7113_7,0.37
8713_1,0.15
2865_7,0.53
2956_4,0.29
2455_8,0.81
97_7,0.55
6789_10,0.81
8639_8,0.49
1563_8,0.68
3169_9,0.67
7627_10,0.59
1649_10,0.72
2287_10,0.82
9479_1,0.15
7705_1,0.32
10803_2,0.23
6076_9,0.88
4263_3,0.43
4726_10,0.69
11738_9,0.82
9250_9,0.95
2638_1,0.45
11357_7,0.4
12135_3,0.37
7296_10,0.55
10674_7,0.6
7674_9,0.67
5575_1,0.15
8120_7,0.75
1617_1,0.17
7090_3,0.41
3793_4,0.34
2658_10,0.59
9942_3,0.54
9520_9,0.46
10638_1,0.37
9066_10,0.85
3408_4,0.33
7526_1,0.42
10821_3,0.19
5887_10,0.77
12470_3,0.32
4033_8,0.53
1949_10,0.65
9859_4,0.4
11183_9,0.87
8533_4,0.4
10236_10,0.48
6111_3,0.53
5475_8,0.78
3342_3,0.42
8335_1,0.41
4812_9,0.74
2306_4,0.28
4596_7,0.3
10431_2,0.23
5077_9,0.63
1301_9,0.61
8979_9,0.54
4226_9,0.93
5544_3,0.33
7954_2,0.19
3935_4,0.86
7076_4,0.28
10208_10,0.86
3737_3,0.53
1689_8,0.87
6585_9,0.58
6096_3,0.42
11052_4,0.33
7783_10,0.73
5157_10,0.41
5465_10,0.55
11361_10,0.77
7560_3,0.84
9781_4,0.14
11681_10,0.64
6127_7,0.24
1799_9,0.71
10849_2,0.32
4274_7,0.61
15_10,0.63
11338_1,0.19
5750_2,0.54
9335_8,0.68
8359_7,0.42
9527_7,0.63
1336_1,0.28
9893_3,0.45
11229_9,0.7
5948_9,0.7
9733_4,0.33
6377_8,0.85
1427_10,0.77
9023_3,0.4
2151_2,0.29
1744_1,0.18
6367_10,0.72
9143_8,0.47
6176_8,0.82
11388_10,0.9
1493_10,0.62
6615_1,0.09
4654_2,0.19
599_9,0.6
7256_10,0.88
11993_1,0.42
992_7,0.69
8871_2,0.05
11483_1,0.21
3322_1,0.43
9827_4,0.5
8063_3,0.13
7397_3,0.42
3040_4,0.31
11682_2,0.21
8738_10,0.76
9905_4,0.41
6437_1,0.52
4319_9,0.57
5353_4,0.5
12207_9,0.6
6166_7,0.72
12243_4,0.35
1219_1,0.21
10292_10,0.71
10132_10,0.78
6898_10,0.59
8469_8,0.66
10393_1,0.36
7509_1,0.41
